,a0.surv,bc.surv,a1.surv.one,a1.surv.two,a1.surv.three,a1.surv.four,aS.surv.siteA,aS.surv.siteB,aS.surv.siteC,aS.surv.siteD,aS.surv.siteE,a0.gr,bc.gr,a1.gr.one,a1.gr.two,a1.gr.three,a1.gr.four,bcTSF.gr.one,bcTSF.gr.two,bcTSF.gr.three,bcTSF.gr.four,aS.gr.siteA,aS.gr.siteB,aS.gr.siteC,aS.gr.siteD,aS.gr.siteE,a0.sds,a1.sds.one,a1.sds.two,a1.sds.three,a1.sds.four,aS.sds.siteA,aS.sds.siteB,aS.sds.siteC,aS.sds.siteD,aS.sds.siteE,a0.fl,bc.fl,a1.fl.two,a1.fl.three,a1.fl.four,bcTSF.fl.two,bcTSF.fl.three,bcTSF.fl.four,aS.fl.siteA,aS.fl.siteB,aS.fl.siteC,aS.fl.siteD,aS.fl.siteE,a0.fs,bc.fs,a1.fs.two,a1.fs.three,a1.fs.four,aS.fs.siteA,aS.fs.siteB,aS.fs.siteC,aS.fs.siteD,aS.fs.siteE,a0.fps,bc.fps,a1.fps.two,a1.fps.three,a1.fps.four,aS.fps.siteA,aS.fps.siteB,aS.fps.siteC,aS.fps.siteD,aS.fps.siteE,a0.goCont,a1.goCont.burned,a1.goCont.unburned,aS.goCont.1,aS.goCont.2,aS.goCont.3,aS.goCont.4,aS.goCont.5,aS.goCont.6,aS.goCont.7,a0.staySB,a1.staySB.burned,a1.staySB.unburned,aS.staySB.1,aS.staySB.2,aS.staySB.3,aS.staySB.4,aS.staySB.5,aS.staySB.6,aS.staySB.7,a0.outSB,a1.outSB.burned,a1.outSB.unburned,aS.outSB.1,aS.outSB.2,aS.outSB.3,aS.outSB.4,aS.outSB.5,aS.outSB.6,aS.outSB.7
24,-2.912541,0.637932,1.655624,1.278538,-1.744005,-1.190157,0.461382,0.670039,0.295573,-0.141307,-1.285687,2.496974,0.63252,1.326707,-0.094399,-0.977841,-0.254466,-0.124132,-0.033685,0.171384,-0.013568,-0.364957,-0.097553,0.232714,-0.313014,0.54281,3.965202,-0.759111,0.384904,0.244945,0.129262,0.008353,-0.350647,-0.379657,-0.264156,0.986107,-10.344357,1.771014,-6.60444,4.786349,1.81809,0.814476,-0.722713,-0.091763,1.146312,-0.249153,-0.05663,-0.478663,-0.361867,-3.724769,0.67535,-0.551736,0.331375,0.220361,0.287842,-0.241828,0.228208,0.049831,-0.324054,0.087429,0.211247,0.296281,-0.10237,-0.193912,-0.051095,-0.136846,-0.01518,0.038227,0.164894,-2.584493,0.590414,-0.590414,0.477172,-0.04986,-0.119984,-0.055821,-0.114425,-0.055287,-0.081794,1.045137,-0.688544,0.688544,-0.572431,-0.269256,-0.014717,0.01412,-0.257372,0.550089,0.549566,-3.115942,0.463338,-0.463338,-0.142757,-0.119959,-0.791563,0.716566,0.59969,0.314311,-0.576288
25,-3.359462,0.711449,1.962056,1.31584,-1.942631,-1.335265,0.645947,0.975148,0.283132,-0.171974,-1.732253,2.558175,0.619497,1.132751,-0.458764,-1.327564,0.653576,-0.108689,0.019837,0.224989,-0.136137,-0.4937,-0.215489,0.112954,-0.206339,0.802574,4.031678,-0.686994,0.381703,0.208482,0.096808,0.277532,-0.154788,-0.432791,-0.417097,0.727144,-9.098812,1.573696,-4.297129,3.118676,1.178453,0.477208,-0.426891,-0.050317,0.926786,-0.355294,-0.091194,-0.580843,0.100544,-3.948656,0.72289,-0.679421,0.467471,0.211949,0.168399,-0.143832,0.108879,-0.047236,-0.08621,-0.14816,0.267255,0.26319,-0.020511,-0.242679,-0.085667,0.056928,-0.033645,-0.03882,0.101204,-2.491625,0.601609,-0.601609,0.122461,0.002434,0.075518,-0.162806,0.069904,-0.183059,0.075548,1.148238,-0.56925,0.56925,-0.232244,-0.428078,0.112633,0.066541,-0.141457,0.450684,0.171922,-3.349907,0.191715,-0.191715,-0.510152,0.242082,-0.339762,0.583,0.939635,0.001844,-0.916647
26,-3.437693,0.743393,1.86892,0.996171,-1.99989,-0.865202,0.3245,0.93962,0.1962,0.042722,-1.503042,2.30139,0.66955,1.411358,-0.289273,-1.062645,-0.05944,-0.142584,0.005763,0.180193,-0.043372,-0.25664,-0.135811,0.09257,-0.30516,0.605041,3.999524,-0.603391,0.418384,0.095887,0.089121,0.285604,-0.189513,-0.383475,-0.444346,0.73173,-8.981567,1.559583,-4.216442,4.049222,0.16722,0.447391,-0.630081,0.18269,0.95932,0.047429,-0.255051,-0.729381,-0.022316,-3.214163,0.593844,-0.552976,0.373801,0.179175,0.295863,-0.554453,0.340146,-0.119987,0.03843,0.090623,0.216663,0.256661,-0.078857,-0.177804,-0.065691,-0.114241,0.007273,0.003088,0.169571,-2.68328,0.620839,-0.620839,0.197412,-0.143985,-0.020654,-0.066805,0.10316,0.068082,-0.137211,1.07279,-0.722076,0.722076,-0.395408,-0.365622,-0.199199,-0.108291,0.010662,0.650968,0.40689,-2.997352,0.186675,-0.186675,0.025688,0.084729,-0.481554,0.418514,0.568536,-0.054594,-0.561318
27,-3.615555,0.784208,1.852693,0.924987,-1.838962,-0.938718,0.277377,0.572159,0.074159,0.151689,-1.075384,2.295619,0.662764,1.476252,-0.395377,-0.709675,-0.371201,-0.168155,0.01456,0.112385,0.041211,-0.308528,-0.303853,0.213372,-0.246271,0.645279,3.974838,-0.518544,0.619659,-0.040815,-0.060301,0.135298,-0.027943,-0.210543,-0.555158,0.658347,-9.766053,1.707478,-4.620841,4.825578,-0.204737,0.504489,-0.738149,0.233661,1.047494,0.079824,-0.19074,-0.550833,-0.385745,-3.465594,0.659556,-0.489954,0.394322,0.095633,0.172408,-0.088505,0.140527,-0.233835,0.009405,-0.446204,0.30254,0.179293,-0.074032,-0.105261,-0.087557,-0.019919,-0.121042,0.072282,0.156236,-2.499397,0.461307,-0.461307,-0.038317,0.081057,-0.011719,-0.030336,0.042442,-0.02446,-0.018666,1.035126,-0.725387,0.725387,-0.262357,-0.305225,-0.178559,-0.164204,-0.293236,0.681185,0.522396,-3.157385,0.129928,-0.129928,0.192301,-0.182528,-0.200244,0.697295,0.033088,-0.12763,-0.412282
28,-3.791018,0.805156,1.983109,1.089231,-1.871717,-1.200624,0.667447,0.446632,0.044329,0.064691,-1.223099,2.233608,0.681122,1.19993,0.0525,-0.962223,-0.290207,-0.076311,-0.079562,0.150938,0.004934,-0.287153,-0.020062,0.238837,-0.252741,0.32112,4.109762,-0.667774,0.59239,0.134119,-0.058736,0.242358,-0.150623,-0.32067,-0.484437,0.713372,-8.390308,1.448466,-3.585939,4.178209,-0.59227,0.370943,-0.648639,0.277696,0.991088,-0.197428,0.01133,-0.446127,-0.358863,-3.52758,0.660516,-0.537107,0.306215,0.230892,0.104157,-0.078681,0.206322,-0.124967,-0.106832,-0.371323,0.295061,0.291639,-0.013818,-0.277822,-0.032561,0.029729,-0.026813,-0.003373,0.033018,-2.402487,0.646747,-0.646747,0.325235,-0.06538,0.061095,-0.210922,-0.001143,-0.175552,0.066668,1.085304,-0.771177,0.771177,-0.296358,-0.382769,-0.070931,0.033069,-0.261253,0.372255,0.605988,-3.302141,0.500674,-0.500674,0.405875,0.102128,-0.646943,0.271794,0.904392,-0.558414,-0.47883
29,-3.491345,0.736562,1.808418,1.107806,-2.021403,-0.894821,0.305917,0.637284,0.071826,0.034283,-1.049309,2.073925,0.70858,1.308353,-0.216202,-1.07415,-0.018001,-0.117676,-0.030096,0.167214,-0.019442,-0.369782,-0.165402,0.035624,-0.191003,0.690563,3.949374,-0.579954,0.450156,0.109124,0.020674,-0.132929,0.061397,-0.256661,-0.440595,0.768789,-9.801582,1.68603,-5.191436,4.242256,0.94918,0.583758,-0.628297,0.04454,0.915374,-0.050312,0.024234,-0.656372,-0.232924,-3.82427,0.702148,-0.397406,0.301179,0.096227,0.423155,-0.326053,0.20488,0.003243,-0.305225,0.126101,0.210493,0.208796,-0.0417,-0.167096,-0.174587,-0.121462,-0.041343,0.018774,0.318619,-2.60861,0.758313,-0.758313,-0.122364,0.049864,0.012336,0.002876,0.006511,0.057666,-0.006888,1.126488,-0.642669,0.642669,-0.396733,-0.35055,0.078646,-0.137552,-0.084041,0.576699,0.31353,-3.174948,0.395696,-0.395696,0.134153,0.186023,-0.581438,0.741098,0.480882,-0.203659,-0.757059
30,-3.142641,0.704501,1.978723,1.292883,-1.777779,-1.493827,0.903534,0.77513,0.479756,-0.248927,-1.909493,2.21422,0.677573,1.339027,-0.715772,-0.783153,0.159898,-0.122192,0.060206,0.139951,-0.077964,-0.236055,-0.239624,0.089117,-0.154558,0.54112,3.935019,-0.552457,0.361832,0.127213,0.063412,0.077969,-0.08934,-0.304805,-0.475076,0.791251,-9.544347,1.645296,-4.18788,3.975863,0.212017,0.418595,-0.613129,0.194534,1.087695,-0.376648,-0.166448,-0.424618,-0.11998,-3.264528,0.597778,-0.574089,0.357905,0.216185,0.157181,-0.487215,0.380804,0.031524,-0.082294,0.338001,0.173559,0.303556,-0.091723,-0.211833,-0.034736,-0.155392,0.035849,-0.003995,0.158275,-2.560651,0.747328,-0.747328,0.183995,0.042963,-0.146893,-0.053227,0.034484,-0.004612,-0.05671,1.092541,-0.767959,0.767959,-0.029322,-0.470365,-0.056705,-0.21838,0.064072,0.354878,0.355822,-3.040889,0.110736,-0.110736,0.077419,0.268086,-0.385572,0.585546,0.582435,0.114734,-1.242647
31,-3.053777,0.664514,1.768556,1.214266,-1.787994,-1.194828,0.669817,0.368915,0.340658,-0.11493,-1.264461,2.380383,0.647378,1.312977,-0.431921,-0.951411,0.070355,-0.147933,0.008873,0.154882,-0.015821,-0.434965,-0.104103,0.105848,-0.186468,0.619687,3.998025,-0.714901,0.522333,0.046995,0.145574,0.103141,-0.228922,-0.388951,-0.35546,0.870192,-9.504282,1.626689,-6.585604,4.547045,2.038559,0.836295,-0.66375,-0.172545,1.27042,-0.442936,-0.141644,-0.335129,-0.350711,-3.473852,0.640675,-0.460382,0.369775,0.090607,0.29149,-0.227275,0.275147,-0.116652,-0.22271,0.0996,0.212253,0.226295,-0.05127,-0.175025,-0.165307,-0.010856,0.017558,-0.000461,0.159066,-2.690287,0.85861,-0.85861,-0.006262,-0.009577,-0.093802,0.103689,0.061086,0.027257,-0.082391,1.069941,-0.654492,0.654492,-0.112723,-0.37419,0.016255,-0.17735,-0.071839,0.499818,0.220028,-3.100866,0.28093,-0.28093,-0.560486,0.396871,-0.336528,0.610508,0.340329,-0.173233,-0.277461
32,-3.285801,0.725549,1.87935,1.079477,-1.714777,-1.24405,0.651924,1.040096,0.244079,-0.124978,-1.811122,2.162578,0.683861,1.304146,-0.212655,-1.157342,0.065851,-0.10557,-0.030347,0.172704,-0.036786,-0.316304,-0.196008,0.225017,-0.162668,0.449962,3.978323,-0.741941,0.299987,0.302931,0.139023,0.231804,-0.267469,-0.490232,-0.319696,0.845593,-9.636893,1.637368,-6.32447,3.945305,2.379165,0.823313,-0.546249,-0.277065,1.024761,-0.405316,0.061672,-0.470914,-0.210203,-3.271734,0.612536,-0.508981,0.32889,0.180091,0.187302,-0.323108,0.329231,-0.040864,-0.152561,-0.007077,0.232222,0.202648,-0.088735,-0.113913,-0.082306,-0.03285,-0.057523,0.008134,0.164546,-2.587097,0.62965,-0.62965,0.282163,-0.032254,-0.039505,0.044915,-0.074541,0.060368,-0.241145,1.073293,-0.685256,0.685256,-0.27802,-0.323799,-0.039871,-0.134937,-0.005956,0.38571,0.396874,-3.124264,0.324837,-0.324837,-0.116103,0.38194,-1.23891,1.039885,0.719493,0.424737,-1.211042
33,-3.690249,0.809009,1.968623,1.050212,-1.832764,-1.186071,0.656778,0.79863,0.211283,-0.067977,-1.598714,2.129794,0.691779,1.070176,-0.345373,-0.703532,-0.021271,-0.044563,-0.017231,0.099932,-0.038137,-0.227785,-0.219904,0.114746,-0.136377,0.46932,3.920695,-0.679276,0.194093,0.271392,0.213791,-0.078898,-0.333713,-0.395384,-0.2872,1.095194,-8.216843,1.387069,-5.557935,4.539313,1.018621,0.72528,-0.690338,-0.034943,1.142099,-0.319342,0.156639,-0.51011,-0.469286,-3.695328,0.684663,-0.515847,0.328542,0.187305,0.115271,-0.086507,0.212917,-0.026269,-0.215412,0.352687,0.179905,0.24543,-0.086641,-0.158789,-0.223638,-0.007754,0.07218,-0.01663,0.175843,-2.452912,0.541268,-0.541268,0.04748,0.037179,0.002827,-0.026929,-0.045439,0.002268,-0.017386,0.996907,-0.681707,0.681707,-0.087573,-0.512389,-0.156176,-0.189448,-0.056655,0.515973,0.486268,-3.156905,0.360372,-0.360372,-0.013051,0.32857,-0.556118,0.428818,0.82325,0.037307,-1.048775
34,-3.702857,0.799325,2.230165,1.256664,-1.789541,-1.697289,1.03065,1.023683,0.243373,-0.253941,-2.043765,2.373671,0.651878,1.280198,-0.242393,-0.816496,-0.221309,-0.084279,-0.010141,0.114958,-0.020538,-0.24207,-0.017601,0.214956,-0.249645,0.29436,4.053939,-0.632118,0.486529,0.103413,0.042176,0.312291,-0.110825,-0.43882,-0.472354,0.709708,-9.953593,1.740797,-4.585816,4.224269,0.361547,0.471285,-0.647033,0.175748,0.868057,-0.27292,-0.106422,-0.523972,0.035256,-4.122912,0.749515,-0.462813,0.35795,0.104864,0.207119,-0.21452,0.093075,-0.057586,-0.028089,-0.146759,0.25054,0.176164,-0.047209,-0.128956,-0.170816,-0.044465,-0.039842,0.007662,0.247461,-2.668588,0.468523,-0.468523,0.018309,-0.020542,0.00025,-0.003567,0.009499,-8.20E-05,-0.003867,1.048485,-0.64856,0.64856,-0.259704,-0.381485,0.029905,-0.026026,-0.19861,0.376529,0.459392,-3.146572,0.203486,-0.203486,0.125028,0.109951,-0.569556,0.348831,0.670336,0.193699,-0.878289
35,-3.5638,0.732591,1.838433,0.96038,-1.825748,-0.973066,0.256446,0.408155,0.364341,0.150166,-1.179108,2.191092,0.696636,1.157527,-0.122648,-1.09673,0.06185,-0.068524,-0.046103,0.178295,-0.063668,-0.254566,-0.058743,0.002765,-0.247462,0.558005,3.902189,-0.768776,0.536425,0.099576,0.132776,0.010999,-0.569309,-0.357402,-0.229438,1.14515,-8.720878,1.491436,-4.622962,4.308808,0.314153,0.528918,-0.656679,0.127761,1.016811,-0.08892,-0.140114,-0.707691,-0.080085,-4.057179,0.760946,-0.365388,0.2996,0.065788,0.31391,-0.099061,0.071782,-0.000944,-0.285686,0.062882,0.214809,0.201959,-0.090814,-0.111145,-0.155875,-0.113263,-0.066419,0.015798,0.319759,-2.536698,0.661452,-0.661452,0.538423,-0.044226,-0.186771,-0.061546,-0.056412,-0.257872,0.068404,1.045152,-0.651382,0.651382,-0.360473,-0.459951,0.066743,-0.033226,-0.217003,0.542244,0.461667,-3.146827,0.23821,-0.23821,-0.14325,0.100253,-0.098774,0.126001,0.930664,-0.083073,-0.831821
36,-3.423261,0.695397,1.687078,1.060189,-2.161919,-0.585348,0.19282,0.302962,-0.051007,0.346569,-0.791344,2.336424,0.647342,1.107489,-0.129803,-0.963222,-0.014463,-0.05995,-0.064208,0.163196,-0.039038,-0.220601,-0.286974,0.149027,-0.142131,0.500678,3.976125,-0.631509,0.573835,0.023603,0.034071,0.357445,-0.350159,-0.318774,-0.446664,0.758152,-9.756901,1.645255,-5.33999,4.464336,0.875654,0.561674,-0.628888,0.067214,0.748455,-0.346078,0.156338,-0.285564,-0.27315,-3.886217,0.697469,-0.398415,0.297028,0.101387,0.424729,-0.456629,0.300408,0.066106,-0.334614,-0.080479,0.252056,0.142022,0.016365,-0.158387,-0.076471,-0.16597,-0.067751,-0.060282,0.370474,-2.575912,0.720322,-0.720322,0.184273,0.098876,0.013922,-0.075829,-0.0424,-0.102242,-0.076601,0.994965,-0.670551,0.670551,-0.287837,-0.326563,-0.199609,-0.130066,-0.165347,0.57513,0.534291,-3.13623,0.294923,-0.294923,0.132273,0.453813,-0.337994,0.228953,0.816719,-0.25631,-1.037453
37,-3.367671,0.766573,2.026644,1.19392,-1.788706,-1.431859,0.755073,0.369762,0.501369,-0.275459,-1.350745,2.251168,0.670233,1.502137,-0.335262,-1.100128,-0.066747,-0.139433,0.005984,0.175466,-0.042017,-0.130825,-0.02149,0.123522,-0.286405,0.315197,4.038566,-0.6314,0.369452,0.181911,0.080037,0.260094,-0.014857,-0.45474,-0.492626,0.702129,-9.490303,1.634459,-5.152143,3.754771,1.397372,0.588894,-0.527994,-0.0609,0.939343,-0.657621,0.03013,-0.589455,0.277603,-3.581049,0.637555,-0.481787,0.369913,0.111874,0.310744,-0.412111,0.393392,0.073527,-0.365553,0.025516,0.221404,0.198533,-0.060908,-0.137625,-0.16965,0.016785,-0.019191,0.032141,0.139915,-2.269722,0.437354,-0.437354,0.200043,0.069988,-0.112559,-0.075096,-0.03303,0.097916,-0.147262,1.065783,-0.672635,0.672635,-0.25315,-0.304716,-0.079269,-0.081554,-0.163983,0.505025,0.377647,-3.040663,0.133994,-0.133994,-0.281779,0.114072,-0.403228,0.256873,0.585979,0.251445,-0.523362
38,-3.593728,0.770691,1.941008,1.155802,-2.017565,-1.079245,0.472129,1.134054,-0.079924,0.043808,-1.570068,2.127589,0.700698,1.313793,-0.207647,-1.132825,0.02668,-0.121538,-0.034964,0.184153,-0.027651,-0.385313,-0.043168,0.121463,-0.148069,0.455087,3.964802,-0.624768,0.440493,0.098614,0.08566,0.146565,-0.123308,-0.436341,-0.414498,0.827581,-8.537643,1.499314,-3.924048,3.632672,0.291376,0.436702,-0.55048,0.113779,0.816323,-0.376863,-0.00176,-0.503747,0.066048,-3.539654,0.632291,-0.45598,0.303284,0.152696,0.336715,-0.308442,0.490384,0.142018,-0.660675,0.101593,0.216432,0.297874,-0.107995,-0.189879,-0.132369,0.063931,-0.114455,0.0134,0.169495,-2.504085,0.73932,-0.73932,0.176641,0.014032,-0.012004,-0.144904,0.038458,-0.02027,-0.051952,1.018256,-0.67549,0.67549,-0.125051,-0.384181,-0.154639,-0.198587,-0.071059,0.484003,0.449515,-3.297406,0.252544,-0.252544,-0.389344,0.338024,-0.030554,-0.004558,0.284979,0.261155,-0.459703
39,-3.813195,0.827065,2.036158,1.160187,-2.174594,-1.021751,0.445783,1.247205,-0.108214,0.025375,-1.610149,2.096314,0.694865,1.227294,-0.247764,-1.040342,0.060811,-0.08109,-0.027287,0.168995,-0.060617,-0.126825,-0.349315,0.123941,-0.145212,0.497411,4.049823,-0.581171,0.569531,0.081201,-0.069562,0.358168,-0.098822,-0.327353,-0.579475,0.647482,-9.651682,1.681917,-4.917541,3.817096,1.100445,0.559548,-0.539892,-0.019656,1.144137,-0.452748,-0.098763,-0.533208,-0.059419,-3.588881,0.646519,-0.475835,0.287622,0.188213,0.220601,-0.530827,0.447983,0.12121,-0.258967,-0.16524,0.254776,0.180938,-0.058002,-0.122936,-0.074567,-0.109587,-0.156443,0.071852,0.268745,-2.398805,0.551386,-0.551386,0.153507,-0.033651,-0.05512,0.244408,-0.078884,0.055296,-0.285555,1.075168,-0.675011,0.675011,-0.571284,-0.445801,0.264486,-0.069423,0.004108,0.511299,0.306616,-3.119393,0.196545,-0.196545,-0.684705,0.624787,-0.351711,0.489393,0.250585,0.015282,-0.343631
40,-3.69754,0.768586,1.941069,1.059956,-2.017399,-0.983625,0.397661,0.581453,0.247628,0.074518,-1.30126,2.396469,0.662254,1.089487,-0.430748,-0.713097,0.054358,-0.065263,0.009006,0.111748,-0.055491,-0.270226,-0.019896,0.129378,-0.250799,0.411543,3.928417,-0.597802,0.412233,0.100987,0.084583,0.152881,-0.233071,-0.42154,-0.36004,0.86177,-8.44733,1.476826,-3.221644,3.01309,0.208554,0.286066,-0.451061,0.164994,0.764004,-0.062731,-0.136308,-0.652247,0.087281,-3.736441,0.683244,-0.45527,0.377836,0.077434,0.273771,-0.218002,0.277911,-0.06219,-0.27149,0.125805,0.226517,0.225248,0.024845,-0.250093,-0.072283,-0.043987,-0.011113,-0.098247,0.225631,-2.450503,0.568158,-0.568158,0.399262,0.170059,-0.209931,0.038464,-0.086648,-0.261729,-0.049478,1.057648,-0.659387,0.659387,-0.69793,-0.358269,0.123178,-0.052367,0.033412,0.650988,0.300988,-3.332917,0.219534,-0.219534,0.203907,-0.312088,-0.445537,0.690124,0.879687,-0.120078,-0.896015
41,-3.248808,0.656644,1.652171,1.202551,-1.941182,-0.913539,0.469917,0.327032,0.078015,0.257918,-1.132882,2.497391,0.631996,1.28357,-0.282523,-1.118299,0.117253,-0.114463,-0.008666,0.180531,-0.057402,-0.290011,-0.059375,0.071581,-0.292644,0.570449,4.036422,-0.548241,0.327009,0.20898,0.012252,0.001682,0.088353,-0.28663,-0.51161,0.708206,-8.487286,1.479151,-3.549423,3.243427,0.305996,0.321702,-0.463399,0.141696,0.715477,-0.262639,-0.248145,-0.583563,0.37887,-3.390677,0.63392,-0.376467,0.275051,0.101416,0.336099,-0.155743,0.31249,0.00339,-0.496236,-0.312104,0.288504,0.157764,-0.022928,-0.134836,-0.14185,0.032661,-0.078725,-0.044392,0.232307,-2.496572,0.656154,-0.656154,0.241252,-0.003484,-0.170409,0.075245,-0.123203,-0.03878,0.01938,1.127518,-0.647249,0.647249,-0.394543,-0.477711,0.212352,-0.062641,-0.183994,0.666818,0.239719,-3.269083,0.291868,-0.291868,-0.47393,0.136855,0.005739,0.683139,0.184149,0.231313,-0.767265
42,-3.218345,0.713035,1.820398,0.956451,-1.894685,-0.882164,0.561617,0.629921,0.035384,0.026328,-1.253251,2.369703,0.656617,1.057803,-0.457938,-0.831769,0.231905,-0.047012,0.01408,0.138613,-0.105681,-0.309844,0.080412,0.222807,-0.217858,0.224483,3.928441,-0.85,0.391125,0.234058,0.224818,-0.208,-0.309927,-0.490217,-0.152722,1.160866,-9.506766,1.645796,-4.971972,3.980625,0.991348,0.561033,-0.603638,0.042605,0.92513,-0.277798,-0.109235,-0.297184,-0.240913,-3.767736,0.680828,-0.397774,0.35977,0.038004,0.34424,-0.378342,0.315447,0.046719,-0.328064,-0.18328,0.270732,0.19295,0.006521,-0.199471,-0.086283,-0.068726,-0.117641,-0.065516,0.338166,-2.533324,0.763629,-0.763629,0.183854,0.023833,-0.1904,0.061802,0.137967,-0.101205,-0.115851,1.077387,-0.602511,0.602511,-0.357236,-0.474471,-0.00393,-0.028036,-0.103921,0.471321,0.496273,-3.109476,0.373193,-0.373193,0.251594,-0.007311,-0.393092,0.528047,0.25451,0.189427,-0.823175
43,-3.351969,0.678159,1.66707,1.134982,-1.924549,-0.877502,0.545042,0.413614,0.32747,0.253001,-1.539127,2.271616,0.672058,1.295211,-0.361087,-0.776454,-0.15767,-0.105071,0.010441,0.119061,-0.024431,-0.271386,-0.016515,0.048695,-0.272538,0.511743,3.893295,-0.725182,0.200665,0.267258,0.257259,-0.013241,-0.25656,-0.458883,-0.294481,1.023165,-7.961397,1.378017,-3.08159,2.902807,0.178783,0.254126,-0.404243,0.150117,0.694965,0.024644,0.024165,-0.631864,-0.11191,-3.251221,0.609358,-0.289722,0.196088,0.093634,0.289168,-0.270952,0.471916,0.065472,-0.555603,-0.360865,0.296225,0.306005,-0.032011,-0.273994,0.061591,-0.08729,-0.182249,-0.032081,0.240029,-2.773528,0.795993,-0.795993,0.003698,-0.027853,-0.01568,0.027737,0.01503,-0.006645,0.003711,1.081655,-0.632079,0.632079,-0.410729,-0.339171,0.223622,-0.095818,-0.240891,0.583098,0.27989,-3.235383,0.328703,-0.328703,-0.358679,-0.321562,-0.41188,0.395888,0.960483,0.037744,-0.301993
44,-3.540907,0.77217,2.034382,1.073795,-2.047013,-1.061164,0.422405,0.874067,0.19289,-0.144383,-1.34498,2.489733,0.623374,1.242494,-0.210752,-0.690989,-0.340753,-0.123452,-0.023434,0.103182,0.043704,-0.385856,-0.051972,0.102255,-0.216322,0.551894,3.902769,-0.935297,0.195907,0.38774,0.35165,-0.190206,-0.308729,-0.617633,-0.01019,1.126758,-9.589993,1.680706,-3.83417,2.984203,0.849967,0.384737,-0.420243,0.035507,0.872563,-0.182225,-0.3069,-0.620897,0.237459,-3.412471,0.613765,-0.504985,0.328132,0.176853,0.240748,-0.296531,0.389114,0.118799,-0.45213,-0.02424,0.233879,0.240212,-0.104713,-0.135499,-0.054734,-0.137478,-0.04491,0.055312,0.18181,-2.60356,0.581396,-0.581396,0.213976,-0.052446,-0.023147,-0.05222,-0.006287,-0.017052,-0.062824,0.994375,-0.715882,0.715882,-0.238993,-0.319187,-0.210378,0.045948,-0.116649,0.453109,0.386149,-3.174532,0.455229,-0.455229,0.399501,-0.318774,-0.257274,0.584771,0.688582,0.048152,-1.144957
45,-3.32943,0.717095,1.762577,1.087253,-1.88931,-0.96052,0.368928,0.663511,-0.047272,0.091868,-1.077036,2.336963,0.657605,1.419649,-0.436019,-0.707369,-0.276261,-0.149451,0.024695,0.122997,0.001758,-0.266887,0.050274,0.138099,-0.250977,0.329491,3.989658,-0.753822,0.463064,0.194945,0.095813,0.039945,-0.272956,-0.41387,-0.322793,0.969675,-9.9526,1.724044,-6.576491,5.656932,0.919559,0.85703,-0.910938,0.053908,0.878436,-0.199571,0.20041,-0.578926,-0.30035,-3.440035,0.644067,-0.422465,0.290514,0.131951,0.253991,-0.258644,0.212051,-0.041013,-0.166384,0.004133,0.232538,0.224208,-0.042185,-0.182023,-0.148903,-0.019506,-0.138576,0.015887,0.291099,-2.343596,0.433019,-0.433019,-0.038833,0.013219,-0.023004,0.010792,0.051214,-0.000953,-0.012435,0.979872,-0.666386,0.666386,-0.086146,-0.302941,-0.063849,-0.06339,-0.033695,0.321595,0.228426,-2.976331,0.232771,-0.232771,-0.330738,0.147054,-0.135666,0.356191,0.180323,-0.13603,-0.081134
46,-3.618465,0.759305,2.018625,1.072227,-1.998799,-1.092053,0.693974,0.53722,0.095058,0.024478,-1.35073,2.170712,0.689068,1.552841,-0.495446,-1.340421,0.283026,-0.154333,0.042773,0.223741,-0.112181,-0.247967,-0.139763,0.13199,-0.287751,0.543491,3.935918,-0.65718,0.270469,0.264949,0.121762,0.049985,-0.162894,-0.395476,-0.351574,0.859959,-8.811101,1.546242,-4.381227,2.75138,1.629846,0.509421,-0.375672,-0.133749,1.118375,-0.167096,-0.125198,-0.676196,-0.149886,-3.749884,0.67697,-0.457426,0.308789,0.148636,0.413379,-0.359022,0.302085,0.020543,-0.376985,0.123469,0.206892,0.229729,-0.073754,-0.155975,-0.131917,0.043567,0.040564,0.024546,0.023239,-2.432268,0.463979,-0.463979,0.482671,0.256107,-0.645907,0.098493,0.166159,-0.011653,-0.34587,1.072374,-0.705424,0.705424,-0.332489,-0.412364,0.036566,-0.161049,-0.07243,0.537062,0.404703,-3.074403,0.391507,-0.391507,-0.737271,0.197425,-0.16703,0.760919,0.650866,-0.076005,-0.628905
47,-3.261524,0.666058,1.642638,0.906606,-1.869654,-0.67959,0.378172,0.47221,0.010274,0.250222,-1.110878,2.475236,0.646108,1.363717,-0.086547,-1.219017,-0.058154,-0.127706,-0.034923,0.194277,-0.031648,-0.280466,0.05205,0.198112,-0.364263,0.394567,4.104277,-0.755386,0.590533,0.112209,0.052644,0.200864,-0.188019,-0.473719,-0.40358,0.864454,-9.375901,1.633455,-5.583046,5.152742,0.430304,0.69632,-0.777319,0.080999,0.859488,-0.105411,0.182846,-0.702324,-0.2346,-4.047826,0.707316,-0.345036,0.288587,0.056449,0.432288,-0.358408,0.374011,0.25939,-0.707281,0.027153,0.224052,0.336082,-0.077179,-0.258903,-0.027985,-0.076432,-0.005793,0.058919,0.05129,-2.488852,0.474848,-0.474848,0.374084,-0.150697,-0.082062,-0.062771,0.001266,-0.086965,0.007144,1.070363,-0.604249,0.604249,-0.224668,-0.51006,-0.105097,0.007411,-0.012262,0.521994,0.322683,-3.049641,0.191696,-0.191696,-0.11747,0.277198,-0.111374,0.716735,0.626483,0.251315,-1.642887
